날짜,최고기온,최저기온,평균기온,강수량,지역
2024-10-12,25.5,14.0,19.1,0.0,광주광역시
2024-10-13,23.9,13.6,18.7,0.0,광주광역시
2024-10-14,22.5,16.9,18.7,29.9,광주광역시
2024-10-15,22.6,17.8,20.1,0.7,광주광역시
2024-10-16,26.7,16.9,20.8,0.0,광주광역시
2024-10-17,25.9,17.2,20.1,0.0,광주광역시
2024-10-18,27.3,17.4,22.5,3.4,광주광역시
2024-10-19,23.0,15.7,19.4,0.4,광주광역시
2024-10-20,20.4,11.0,15.0,0.0,광주광역시
2024-10-21,20.8,10.7,16.1,14.2,광주광역시
2024-10-22,21.0,16.0,18.3,33.3,광주광역시
2024-10-23,18.5,11.3,15.0,0.1,광주광역시
2024-10-24,20.5,8.8,14.1,0.0,광주광역시
2024-10-25,20.6,8.7,15.1,0.0,광주광역시
2024-10-26,24.6,12.0,17.7,0.0,광주광역시
2024-10-27,18.7,14.4,16.3,0.6,광주광역시
2024-10-28,19.5,12.9,16.3,0.0,광주광역시
2024-10-29,21.3,14.3,17.1,0.0,광주광역시
2024-10-30,23.5,11.7,16.4,0.0,광주광역시
2024-10-31,23.8,12.3,17.2,0.0,광주광역시
2024-11-01,16.2,13.6,14.6,18.3,광주광역시
2024-11-02,23.4,14.4,17.6,8.0,광주광역시
2024-11-03,22.8,12.7,17.1,0.0,광주광역시
2024-11-04,21.0,12.1,15.0,0.2,광주광역시
2024-11-05,15.9,8.0,11.6,0.0,광주광역시
2024-11-06,14.7,6.3,9.8,0.0,광주광역시
2024-11-07,17.4,3.7,10.3,0.0,광주광역시
2024-11-08,19.0,8.4,13.3,0.0,광주광역시
2024-11-09,20.4,8.8,14.2,0.0,광주광역시
2024-11-10,17.6,12.0,14.4,0.0,광주광역시
2024-11-11,21.9,9.1,14.8,0.0,광주광역시
2024-11-12,19.8,10.0,14.0,0.0,광주광역시
2024-11-13,22.0,8.7,14.9,0.0,광주광역시
2024-11-14,18.6,11.3,14.9,0.0,광주광역시
2024-11-15,20.2,13.6,16.2,0.0,광주광역시
2024-11-16,22.6,13.4,17.5,0.3,광주광역시
2024-11-17,17.0,7.4,11.8,0.0,광주광역시
2024-11-18,10.2,2.7,5.5,0.0,광주광역시
2024-11-19,13.3,1.6,7.7,0.0,광주광역시
2024-11-20,15.1,5.5,9.4,0.0,광주광역시
2024-11-21,16.1,6.4,9.9,0.0,광주광역시
2024-11-22,13.6,4.9,9.0,0.0,광주광역시
2024-11-23,12.7,2.3,6.9,0.0,광주광역시
2024-11-24,15.6,3.5,9.3,0.0,광주광역시
2024-11-25,17.4,6.6,12.2,2.3,광주광역시
2024-11-26,13.8,6.9,9.6,10.5,광주광역시
2024-11-27,7.3,1.8,4.6,4.7,광주광역시
2024-11-28,9.5,2.8,6.2,3.8,광주광역시
2024-11-29,6.9,2.5,4.6,18.3,광주광역시
2024-11-30,12.5,3.0,7.4,0.1,광주광역시
2024-12-01,14.1,3.3,8.0,0.2,광주광역시
2024-12-02,17.7,4.6,9.9,0.0,광주광역시
2024-12-03,9.4,1.6,5.1,0.0,광주광역시
2024-12-04,9.3,0.8,4.3,0.0,광주광역시
2024-12-05,11.5,3.2,7.1,0.0,광주광역시
2024-12-06,9.6,3.5,6.4,0.3,광주광역시
2024-12-07,4.1,0.5,2.5,1.7,광주광역시
2024-12-08,6.4,0.3,2.3,0.3,광주광역시
2024-12-09,8.1,0.1,4.3,0.0,광주광역시
2024-12-10,9.6,2.2,5.1,0.0,광주광역시
2024-12-11,10.2,2.5,5.3,0.0,광주광역시
2024-12-12,8.0,-0.1,3.5,0.0,광주광역시
2024-12-13,7.3,0.3,2.6,1.2,광주광역시
2024-12-14,4.5,-0.6,1.9,0.1,광주광역시
2024-12-15,6.9,0.6,4.3,1.5,광주광역시
2024-12-16,8.1,1.4,4.8,0.0,광주광역시
2024-12-17,8.9,0.8,4.3,0.0,광주광역시
2024-12-18,3.7,-1.9,0.8,0.0,광주광역시
2024-12-19,6.5,-4.6,0.3,0.0,광주광역시
2024-12-20,6.9,-2.3,2.3,0.0,광주광역시
2024-12-21,5.2,0.8,2.5,0.6,광주광역시
2024-12-22,3.5,-1.7,0.3,0.0,광주광역시
2024-12-23,8.5,-3.1,2.6,0.0,광주광역시
2024-12-24,8.2,0.4,3.7,0.0,광주광역시
2024-12-25,7.7,-0.5,3.5,0.0,광주광역시
2024-12-26,8.1,1.9,3.6,0.0,광주광역시
2024-12-27,4.3,0.2,2.0,0.7,광주광역시
2024-12-28,2.0,-1.4,0.3,3.2,광주광역시
2024-12-29,7.9,-0.6,3.5,0.0,광주광역시
2024-12-30,11.6,1.5,5.8,0.0,광주광역시
2024-12-31,6.5,0.2,4.1,0.0,광주광역시
2025-01-01,9.9,-2.3,3.1,0.0,광주광역시
2025-01-02,9.3,-0.7,3.3,0.0,광주광역시
2025-01-03,5.1,-1.0,2.2,0.0,광주광역시
2025-01-04,7.6,-0.8,2.8,0.0,광주광역시
2025-01-05,6.5,-0.9,2.5,1.1,광주광역시
2025-01-06,5.7,0.5,2.2,1.2,광주광역시
2025-01-07,1.7,-2.6,-0.6,4.6,광주광역시
2025-01-08,6.2,-1.6,1.1,0.3,광주광역시
2025-01-09,-1.1,-9.2,-5.5,1.7,광주광역시
2025-01-10,1.2,-10.1,-4.3,0.0,광주광역시
2025-01-11,2.3,-4.6,-0.9,0.0,광주광역시
2025-01-12,4.0,-3.6,0.4,0.0,광주광역시
2025-01-13,6.9,-1.8,1.9,0.0,광주광역시
2025-01-14,10.9,0.4,4.4,0.0,광주광역시
2025-01-15,3.2,-1.7,0.2,0.0,광주광역시
2025-01-16,7.1,-2.5,1.7,0.0,광주광역시
2025-01-17,7.3,-0.9,2.1,0.0,광주광역시
2025-01-18,8.8,-3.3,2.4,0.0,광주광역시
2025-01-19,10.0,-2.7,3.4,0.0,광주광역시
2025-01-20,9.7,-0.4,4.0,0.0,광주광역시
2025-01-21,9.9,-0.5,4.2,0.0,광주광역시
2025-01-22,9.1,-1.2,3.9,0.0,광주광역시
2025-01-23,11.8,-0.1,4.7,0.0,광주광역시
2025-01-24,13.3,-0.6,5.4,0.0,광주광역시
2025-01-25,12.6,-0.2,5.7,0.0,광주광역시
2025-01-26,9.0,2.0,5.0,0.0,광주광역시
2025-01-27,4.8,-1.6,1.2,4.1,광주광역시
2025-01-28,2.1,-2.4,-0.7,2.3,광주광역시
2025-01-29,2.1,-2.9,-1.3,2.5,광주광역시
2025-01-30,7.2,-4.3,0.8,0.0,광주광역시
2025-01-31,5.9,-1.7,2.4,1.2,광주광역시
2025-02-01,5.9,3.4,4.4,10.6,광주광역시
2025-02-02,8.9,0.7,4.1,0.0,광주광역시
2025-02-03,3.3,-3.6,-0.2,0.1,광주광역시
2025-02-04,-1.7,-6.0,-4.1,0.5,광주광역시
2025-02-05,-1.6,-7.8,-4.8,1.6,광주광역시
2025-02-06,1.6,-7.8,-2.9,0.3,광주광역시
2025-02-07,0.2,-7.5,-3.9,2.9,광주광역시
2025-02-08,-0.6,-9.0,-4.3,0.0,광주광역시
2025-02-09,2.1,-6.1,-1.9,0.0,광주광역시
2025-02-10,3.3,-4.9,-1.4,0.0,광주광역시
2025-02-11,9.7,-4.9,2.4,0.0,광주광역시
2025-02-12,5.8,0.8,3.0,9.4,광주광역시
2025-02-13,6.7,-2.2,2.2,0.0,광주광역시
2025-02-14,11.0,-2.3,3.6,0.0,광주광역시
2025-02-15,6.5,-0.7,3.0,0.0,광주광역시
2025-02-16,12.0,-0.4,5.2,0.0,광주광역시
2025-02-17,6.0,-1.0,2.1,0.0,광주광역시
2025-02-18,4.0,-2.9,0.6,0.0,광주광역시
2025-02-19,3.7,-3.5,-0.2,0.0,광주광역시
2025-02-20,4.0,-4.0,-0.5,0.0,광주광역시
2025-02-21,4.7,-3.4,-0.2,0.0,광주광역시
2025-02-22,4.4,-2.9,0.0,0.2,광주광역시
2025-02-23,2.3,-3.9,-1.1,0.1,광주광역시
2025-02-24,5.3,-4.0,0.4,0.0,광주광역시
2025-02-25,8.5,-4.1,2.7,0.0,광주광역시
2025-02-26,11.6,1.4,5.7,0.0,광주광역시
2025-02-27,16.3,-1.8,6.8,0.0,광주광역시
2025-02-28,16.3,5.8,9.7,0.0,광주광역시
2025-03-01,15.0,5.3,10.4,3.3,광주광역시
2025-03-02,21.5,12.1,15.1,6.3,광주광역시
2025-03-03,12.2,3.7,6.4,13.4,광주광역시
2025-03-04,7.3,2.4,4.3,5.1,광주광역시
2025-03-05,8.2,3.6,5.9,0.0,광주광역시
2025-03-06,10.2,2.6,5.8,0.0,광주광역시
2025-03-07,13.2,-0.4,5.9,0.0,광주광역시
2025-03-08,12.6,3.7,6.8,0.0,광주광역시
2025-03-09,14.9,0.9,8.0,0.0,광주광역시
2025-03-10,15.2,2.8,8.8,0.0,광주광역시
2025-03-11,19.1,2.9,10.6,0.0,광주광역시
2025-03-12,17.4,5.4,10.5,0.0,광주광역시
2025-03-13,18.5,7.1,12.5,0.0,광주광역시
2025-03-14,23.5,7.9,14.8,0.0,광주광역시
2025-03-15,13.5,6.9,9.7,1.0,광주광역시
2025-03-16,7.4,0.8,4.8,0.0,광주광역시
2025-03-17,8.0,1.5,4.1,0.0,광주광역시
2025-03-18,4.4,-0.6,1.7,3.9,광주광역시
2025-03-19,8.4,-1.0,3.2,0.0,광주광역시
2025-03-20,15.9,-0.6,7.5,0.0,광주광역시
2025-03-21,21.7,5.6,12.5,0.0,광주광역시
2025-03-22,24.1,6.3,13.7,0.0,광주광역시
2025-03-23,24.7,6.8,15.7,0.0,광주광역시
2025-03-24,23.7,12.1,16.4,0.0,광주광역시
2025-03-25,26.5,10.0,16.2,0.0,광주광역시
2025-03-26,28.3,8.0,17.6,0.0,광주광역시
2025-03-27,20.8,8.3,15.9,0.0,광주광역시
2025-03-28,10.9,4.9,7.1,0.0,광주광역시
2025-03-29,9.5,2.4,4.4,1.2,광주광역시
2025-03-30,9.3,0.2,4.8,0.0,광주광역시
2025-03-31,14.3,1.6,7.5,0.0,광주광역시
2025-04-01,18.9,2.5,10.1,0.0,광주광역시
2025-04-02,18.3,3.5,9.7,0.0,광주광역시
2025-04-03,16.6,5.5,9.9,0.0,광주광역시
2025-04-04,19.4,5.4,11.4,0.0,광주광역시
2025-04-05,15.2,7.4,10.8,2.3,광주광역시
2025-04-06,17.8,4.6,10.6,0.0,광주광역시
2025-04-07,23.4,3.7,13.7,0.0,광주광역시
2025-04-08,22.2,10.5,15.2,0.0,광주광역시
2025-04-09,23.7,6.4,14.0,0.0,광주광역시
2025-04-10,19.3,10.3,14.0,0.0,광주광역시
2025-04-11,25.0,6.6,15.4,0.0,광주광역시
2025-04-12,20.2,4.1,14.0,20.1,광주광역시
2025-04-13,11.6,3.0,7.5,0.9,광주광역시
2025-04-14,12.0,5.1,7.1,12.6,광주광역시
2025-04-15,15.2,4.9,9.7,0.4,광주광역시
2025-04-16,25.4,5.9,15.8,0.0,광주광역시
2025-04-17,27.6,16.5,20.6,0.0,광주광역시
2025-04-18,26.8,16.4,20.6,0.0,광주광역시
2025-04-19,26.8,17.4,20.4,6.5,광주광역시
2025-04-20,25.6,16.4,20.0,0.8,광주광역시
2025-04-21,27.0,17.2,21.0,0.0,광주광역시
2025-04-22,19.8,16.1,18.1,12.6,광주광역시
2025-04-23,23.3,14.1,17.4,0.0,광주광역시
2025-04-24,23.4,10.5,15.9,0.0,광주광역시
2025-04-25,19.1,8.7,13.5,0.0,광주광역시
2025-04-26,24.0,6.9,15.1,0.0,광주광역시
2025-04-27,25.3,10.0,17.7,0.0,광주광역시
2025-04-28,21.9,9.5,15.9,0.0,광주광역시
2025-04-29,23.5,7.1,15.1,0.0,광주광역시
2025-04-30,27.9,10.1,18.2,0.0,광주광역시
2025-05-01,20.6,11.4,15.9,29.2,광주광역시
2025-05-02,19.8,8.6,14.2,0.0,광주광역시
2025-05-03,15.2,9.6,11.9,5.5,광주광역시
2025-05-04,21.3,7.5,14.2,0.0,광주광역시
2025-05-05,17.0,8.1,12.0,1.7,광주광역시
2025-05-06,15.8,10.8,12.5,0.6,광주광역시
2025-05-07,22.3,7.9,14.7,0.0,광주광역시
2025-05-08,24.7,9.2,17.6,0.0,광주광역시
2025-05-09,18.3,13.2,16.0,24.3,광주광역시
2023-09-01,29.4,18.2,23.1,0.0,대전광역시
2023-09-02,31.3,17.9,24.6,0.0,대전광역시
2023-09-03,32.5,22.3,27.0,0.0,대전광역시
2023-09-04,31.5,24.0,27.4,0.0,대전광역시
2023-09-05,31.2,23.8,26.9,0.0,대전광역시
2023-09-06,31.3,21.0,26.0,0.0,대전광역시
2023-09-07,30.1,19.8,25.0,0.0,대전광역시
2023-09-08,29.4,17.6,23.3,0.0,대전광역시
2023-09-09,31.0,17.7,24.1,0.0,대전광역시
2023-09-10,31.4,19.4,24.9,0.0,대전광역시
2023-09-11,30.6,21.3,25.2,0.0,대전광역시
2023-09-12,29.5,20.9,24.5,0.0,대전광역시
2023-09-13,23.2,18.9,21.0,27.5,대전광역시
2023-09-14,26.1,19.2,22.1,5.9,대전광역시
2023-09-15,24.2,20.7,21.9,15.1,대전광역시
2023-09-16,26.5,21.0,22.5,58.9,대전광역시
2023-09-17,28.6,21.3,24.4,0.0,대전광역시
2023-09-18,30.1,21.3,24.5,2.2,대전광역시
2023-09-19,28.3,20.1,23.6,0.0,대전광역시
2023-09-20,22.9,19.2,20.9,152.7,대전광역시
2023-09-21,21.5,16.2,18.4,3.0,대전광역시
2023-09-22,24.9,14.9,18.6,0.0,대전광역시
2023-09-23,25.4,14.3,19.5,0.0,대전광역시
2023-09-24,25.4,16.2,21.1,0.0,대전광역시
2023-09-25,26.9,18.0,21.4,4.0,대전광역시
2023-09-26,22.2,19.0,20.4,35.2,대전광역시
2023-09-27,23.9,20.4,21.5,1.4,대전광역시
2023-09-28,27.0,18.3,22.2,0.0,대전광역시
2023-09-29,24.9,17.5,20.2,0.0,대전광역시
2023-09-30,24.0,14.2,18.6,4.3,대전광역시
2023-10-01,23.3,13.4,17.8,0.0,대전광역시
2023-10-02,23.6,10.9,16.7,0.0,대전광역시
2023-10-03,20.8,11.1,15.2,0.0,대전광역시
2023-10-04,24.1,10.9,17.8,0.0,대전광역시
2023-10-05,19.7,11.3,14.5,0.0,대전광역시
2023-10-06,21.2,9.3,15.0,0.0,대전광역시
2023-10-07,20.4,10.6,15.7,0.0,대전광역시
2023-10-08,21.3,14.8,17.2,0.0,대전광역시
2023-10-09,22.2,12.9,17.3,0.0,대전광역시
2023-10-10,22.4,12.0,16.5,0.0,대전광역시
2023-10-11,23.8,11.1,16.6,0.0,대전광역시
2023-10-12,23.8,9.8,16.1,0.0,대전광역시
2023-10-13,22.9,12.0,16.4,0.0,대전광역시
2023-10-14,21.7,10.8,15.3,0.0,대전광역시
2023-10-15,21.1,10.5,15.1,0.0,대전광역시
2023-10-16,20.7,8.9,14.7,0.0,대전광역시
2023-10-17,21.4,6.1,13.3,0.0,대전광역시
2023-10-18,23.5,7.5,14.8,0.0,대전광역시
2023-10-19,19.5,12.0,15.2,11.1,대전광역시
2023-10-20,16.2,7.4,11.8,1.1,대전광역시
2023-10-21,18.2,3.9,10.6,0.0,대전광역시
2023-10-22,19.4,4.7,11.8,0.0,대전광역시
2023-10-23,21.3,8.1,13.7,0.0,대전광역시
2023-10-24,20.6,8.3,14.0,0.0,대전광역시
2023-10-25,22.8,10.4,15.7,0.0,대전광역시
2023-10-26,22.4,11.2,16.6,0.0,대전광역시
2023-10-27,18.9,10.6,14.3,0.0,대전광역시
2023-10-28,20.4,7.9,13.3,0.0,대전광역시
2023-10-29,21.4,7.0,13.3,0.0,대전광역시
2023-10-30,22.0,8.0,14.1,0.0,대전광역시
2023-10-31,23.0,9.8,14.8,0.0,대전광역시
2023-11-01,24.1,11.7,18.1,0.0,대전광역시
2023-11-02,26.3,13.9,19.6,0.0,대전광역시
2023-11-03,24.1,13.9,19.3,0.0,대전광역시
2023-11-04,21.8,17.1,18.8,0.0,대전광역시
2023-11-05,25.8,16.4,19.3,7.5,대전광역시
2023-11-06,20.0,9.9,15.5,11.5,대전광역시
2023-11-07,13.3,3.8,8.3,0.0,대전광역시
2023-11-08,18.3,1.4,8.4,0.0,대전광역시
2023-11-09,18.0,4.1,11.5,8.3,대전광역시
2023-11-10,11.0,0.8,5.7,0.3,대전광역시
2023-11-11,6.1,-1.3,1.7,0.0,대전광역시
2023-11-12,5.9,-1.5,1.7,0.0,대전광역시
2023-11-13,9.2,-2.7,2.4,0.0,대전광역시
2023-11-14,12.3,-1.0,5.5,0.0,대전광역시
2023-11-15,13.2,2.1,7.0,0.0,대전광역시
2023-11-16,7.0,3.2,5.3,7.5,대전광역시
2023-11-17,7.1,-1.3,2.5,1.0,대전광역시
2023-11-18,7.6,-3.5,1.6,0.8,대전광역시
2023-11-19,13.2,1.0,7.8,0.0,대전광역시
2023-11-20,13.8,0.1,6.0,0.0,대전광역시
2023-11-21,16.2,-1.4,6.2,0.0,대전광역시
2023-11-22,15.4,0.0,7.9,0.0,대전광역시
2023-11-23,18.1,6.2,12.8,0.0,대전광역시
2023-11-24,6.2,-2.8,1.2,0.0,대전광역시
2023-11-25,5.0,-5.7,-1.2,0.0,대전광역시
2023-11-26,9.5,-2.6,4.2,0.4,대전광역시
2023-11-27,11.7,4.6,7.0,3.0,대전광역시
2023-11-28,7.2,-0.6,3.4,0.0,대전광역시
2023-11-29,6.8,-1.1,2.4,0.0,대전광역시
2023-11-30,2.1,-6.4,-2.1,0.0,대전광역시
2023-12-01,3.8,-5.9,-1.7,0.0,대전광역시
2023-12-02,8.4,-4.0,2.8,0.0,대전광역시
2023-12-03,8.5,-1.9,2.7,0.0,대전광역시
2023-12-04,9.8,-4.2,2.3,0.0,대전광역시
2023-12-05,12.0,-1.8,3.6,0.0,대전광역시
2023-12-06,12.8,-0.5,6.0,5.3,대전광역시
2023-12-07,11.7,1.0,6.3,0.0,대전광역시
2023-12-08,19.2,0.6,10.6,0.0,대전광역시
2023-12-09,19.8,8.6,13.3,0.0,대전광역시
2023-12-10,19.4,9.1,13.9,0.0,대전광역시
2023-12-11,13.8,9.3,11.9,37.0,대전광역시
2023-12-12,10.5,5.8,7.6,0.5,대전광역시
2023-12-13,13.6,6.3,9.5,0.0,대전광역시
2023-12-14,10.8,8.8,9.6,26.6,대전광역시
2023-12-15,12.6,5.7,8.9,47.0,대전광역시
2023-12-16,5.6,-7.2,-1.8,2.8,대전광역시
2023-12-17,-4.4,-11.9,-8.5,0.0,대전광역시
2023-12-18,-1.8,-10.2,-5.6,0.0,대전광역시
2023-12-19,1.1,-6.8,-2.5,0.0,대전광역시
2023-12-20,-1.6,-9.9,-5.5,0.5,대전광역시
2023-12-21,-5.4,-12.3,-9.7,0.0,대전광역시
2023-12-22,-4.6,-13.7,-9.5,0.0,대전광역시
2023-12-23,0.4,-11.7,-5.6,0.0,대전광역시
2023-12-24,3.2,-4.3,-1.5,0.7,대전광역시
2023-12-25,4.5,-3.3,-0.4,0.0,대전광역시
2023-12-26,8.2,-1.6,2.2,0.0,대전광역시
2023-12-27,9.6,-1.1,2.6,0.0,대전광역시
2023-12-28,6.8,-3.1,1.2,0.0,대전광역시
2023-12-29,7.7,-1.1,1.9,0.0,대전광역시
2023-12-30,3.3,-3.0,0.8,1.9,대전광역시
2023-12-31,5.6,2.7,3.8,1.8,대전광역시
2024-01-01,9.0,-0.2,3.8,0.0,대전광역시
2024-01-02,6.4,1.5,4.0,0.0,대전광역시
2024-01-03,5.9,-1.2,1.9,0.2,대전광역시
2024-01-04,7.2,-3.7,1.0,0.0,대전광역시
2024-01-05,9.2,0.6,5.6,0.0,대전광역시
2024-01-06,6.8,-2.7,1.4,0.3,대전광역시
2024-01-07,1.9,-6.0,-2.2,0.0,대전광역시
2024-01-08,2.5,-8.9,-3.8,0.0,대전광역시
2024-01-09,6.9,-3.9,0.8,2.8,대전광역시
2024-01-10,0.4,-4.2,-1.3,0.6,대전광역시
2024-01-11,4.0,-4.7,0.6,0.0,대전광역시
2024-01-12,8.8,-1.5,2.9,0.0,대전광역시
2024-01-13,6.9,-4.5,0.4,0.0,대전광역시
2024-01-14,9.4,-4.6,1.2,3.5,대전광역시
2024-01-15,3.7,-6.0,-2.1,0.0,대전광역시
2024-01-16,5.0,-7.2,-1.9,0.0,대전광역시
2024-01-17,2.8,-2.9,0.8,12.7,대전광역시
2024-01-18,6.5,2.6,4.3,15.2,대전광역시
2024-01-19,9.3,4.5,5.9,0.0,대전광역시
2024-01-20,6.0,2.1,4.4,12.2,대전광역시
2024-01-21,9.0,-0.2,2.7,0.2,대전광역시
2024-01-22,-0.2,-8.8,-5.4,0.0,대전광역시
2024-01-23,-6.0,-12.3,-9.2,0.1,대전광역시
2024-01-24,-2.6,-11.6,-6.9,0.0,대전광역시
2024-01-25,2.4,-9.9,-4.3,0.0,대전광역시
2024-01-26,3.9,-7.1,-1.9,0.0,대전광역시
2024-01-27,6.1,-4.4,0.1,0.0,대전광역시
2024-01-28,4.5,-4.0,-0.3,0.0,대전광역시
2024-01-29,5.2,-5.8,-1.0,0.0,대전광역시
2024-01-30,10.2,-5.4,1.3,0.0,대전광역시
2024-01-31,13.0,0.1,5.9,0.0,대전광역시
2024-02-01,6.2,2.4,4.0,0.0,대전광역시
2024-02-02,9.5,0.4,4.1,0.0,대전광역시
2024-02-03,9.6,-0.3,4.6,0.4,대전광역시
2024-02-04,10.3,3.5,6.2,1.3,대전광역시
2024-02-05,6.1,1.6,4.1,12.3,대전광역시
2024-02-06,4.2,-0.2,1.7,1.1,대전광역시
2024-02-07,5.2,-2.0,0.3,0.0,대전광역시
2024-02-08,6.8,-4.1,0.6,0.0,대전광역시
2024-02-09,7.4,-4.0,1.2,0.0,대전광역시
2024-02-10,7.7,-3.7,1.3,0.0,대전광역시
2024-02-11,7.3,-4.1,0.8,0.0,대전광역시
2024-02-12,12.2,-3.7,3.6,0.0,대전광역시
2024-02-13,16.3,0.1,8.4,0.0,대전광역시
2024-02-14,19.0,9.0,13.2,0.0,대전광역시
2024-02-15,13.3,-0.3,5.9,2.0,대전광역시
2024-02-16,10.1,-2.0,3.1,0.0,대전광역시
2024-02-17,14.5,-2.1,5.5,0.0,대전광역시
2024-02-18,9.8,-0.7,5.5,28.4,대전광역시
2024-02-19,13.5,5.1,9.8,16.6,대전광역시
2024-02-20,7.1,3.3,5.3,5.0,대전광역시
2024-02-21,5.6,2.8,4.0,17.9,대전광역시
2024-02-22,3.6,1.1,2.1,3.7,대전광역시
2024-02-23,6.8,0.7,3.0,0.0,대전광역시
2024-02-24,7.2,0.2,2.9,3.3,대전광역시
2024-02-25,4.7,0.0,2.3,1.7,대전광역시
2024-02-26,9.4,-2.0,3.7,0.0,대전광역시
2024-02-27,10.6,1.4,5.3,0.0,대전광역시
2024-02-28,11.8,2.4,6.3,0.0,대전광역시
2024-02-29,7.0,2.4,5.1,0.2,대전광역시
2024-03-01,2.5,-5.8,-2.2,0.0,대전광역시
2024-03-02,4.3,-7.9,-0.9,0.0,대전광역시
2024-03-03,10.8,1.2,5.3,1.2,대전광역시
2024-03-04,13.1,-0.3,6.7,0.0,대전광역시
2024-03-05,8.1,4.6,5.9,2.5,대전광역시
2024-03-06,12.2,2.0,7.0,0.0,대전광역시
2024-03-07,8.6,0.6,4.6,0.0,대전광역시
2024-03-08,8.7,-0.7,2.9,0.0,대전광역시
2024-03-09,9.1,-3.2,2.3,0.0,대전광역시
2024-03-10,13.0,-3.2,4.6,0.0,대전광역시
2024-03-11,12.0,-0.4,6.4,0.0,대전광역시
2024-03-12,10.6,2.7,5.6,2.0,대전광역시
2024-03-13,13.3,0.2,6.6,0.0,대전광역시
2024-03-14,16.5,1.8,8.4,0.0,대전광역시
2024-03-15,18.5,0.7,9.5,0.0,대전광역시
2024-03-16,21.4,1.8,11.4,0.0,대전광역시
2024-03-17,14.2,3.9,9.7,0.0,대전광역시
2024-03-18,15.6,0.1,7.9,0.0,대전광역시
2024-03-19,12.4,4.2,7.2,0.0,대전광역시
2024-03-20,9.6,1.1,4.6,0.0,대전광역시
2024-03-21,11.7,-1.6,5.2,0.0,대전광역시
2024-03-22,18.2,2.3,10.1,4.1,대전광역시
2024-03-23,21.3,10.1,14.9,0.3,대전광역시
2024-03-24,19.4,10.7,14.1,0.0,대전광역시
2024-03-25,13.4,6.6,9.4,6.8,대전광역시
2024-03-26,11.7,3.3,6.7,19.5,대전광역시
2024-03-27,17.7,2.2,10.2,0.0,대전광역시
2024-03-28,10.3,8.3,9.0,21.3,대전광역시
2024-03-29,13.8,5.8,9.3,0.2,대전광역시
2024-03-30,16.5,1.8,10.0,0.0,대전광역시
2024-03-31,18.8,2.3,10.9,0.0,대전광역시
2024-04-01,22.1,3.7,13.1,0.0,대전광역시
2024-04-02,26.1,5.9,16.1,0.0,대전광역시
2024-04-03,14.2,12.1,13.2,16.0,대전광역시
2024-04-04,16.9,11.5,13.4,0.0,대전광역시
2024-04-05,19.2,9.9,13.3,0.0,대전광역시
2024-04-06,20.2,7.7,13.2,0.0,대전광역시
2024-04-07,24.7,7.1,15.9,0.0,대전광역시
2024-04-08,23.7,8.4,16.5,0.0,대전광역시
2024-04-09,21.4,9.2,15.3,0.0,대전광역시
2024-04-10,20.6,9.2,14.5,0.0,대전광역시
2024-04-11,23.2,11.1,16.1,0.0,대전광역시
2024-04-12,25.5,10.0,17.5,0.0,대전광역시
2024-04-13,28.4,10.3,19.3,0.0,대전광역시
2024-04-14,29.3,11.2,20.3,0.0,대전광역시
2024-04-15,19.6,12.5,16.2,7.5,대전광역시
2024-04-16,20.6,11.6,14.3,0.5,대전광역시
2024-04-17,23.0,9.0,15.6,0.0,대전광역시
2024-04-18,26.1,8.7,17.3,0.0,대전광역시
2024-04-19,26.4,9.0,18.2,0.0,대전광역시
2024-04-20,16.4,13.2,14.1,3.5,대전광역시
2024-04-21,18.1,13.7,16.2,0.1,대전광역시
2024-04-22,23.0,14.2,17.4,0.0,대전광역시
2024-04-23,23.0,10.6,16.4,0.0,대전광역시
2024-04-24,17.8,10.9,13.8,4.3,대전광역시
2024-04-25,23.3,9.6,15.6,0.0,대전광역시
2024-04-26,27.2,9.9,17.8,0.0,대전광역시
2024-04-27,27.6,10.7,18.7,0.0,대전광역시
2024-04-28,29.4,9.5,19.9,0.0,대전광역시
2024-04-29,19.2,15.5,17.2,0.8,대전광역시
2024-04-30,20.8,13.3,16.6,0.0,대전광역시
2024-05-01,21.6,11.8,16.5,0.0,대전광역시
2024-05-02,24.8,9.6,17.0,0.0,대전광역시
2024-05-03,27.5,8.8,18.4,0.0,대전광역시
2024-05-04,28.9,10.9,21.1,0.0,대전광역시
2024-05-05,21.7,16.8,18.1,55.4,대전광역시
2024-05-06,16.8,13.3,14.4,2.0,대전광역시
2024-05-07,16.3,10.7,12.9,14.1,대전광역시
2024-05-08,20.1,9.7,14.4,1.8,대전광역시
2024-05-09,22.8,8.1,15.6,0.0,대전광역시
2024-05-10,25.4,9.6,17.9,0.0,대전광역시
2024-05-11,25.3,12.6,18.9,8.5,대전광역시
2024-05-12,22.8,11.3,16.6,3.1,대전광역시
2024-05-13,25.6,9.3,17.6,0.0,대전광역시
2024-05-14,25.8,10.1,18.5,0.0,대전광역시
2024-05-15,23.1,8.1,13.7,8.7,대전광역시
2024-05-16,20.7,7.0,14.2,3.0,대전광역시
2024-05-17,25.6,13.5,19.2,0.0,대전광역시
2024-05-18,27.6,12.1,20.4,0.0,대전광역시
2024-05-19,29.3,14.2,21.6,0.0,대전광역시
2024-05-20,25.4,13.0,19.3,0.0,대전광역시
2024-05-21,26.5,15.5,20.5,0.0,대전광역시
